,instrument,mae_min,mae_max,mae_mean,mae_var,mae_count,corr_min,corr_max,corr_mean,corr_var,corr_count,profit_min,profit_max,profit_mean,profit_var,profit_count
1677,SZ300647,1.111363,1.142642,1.1214325,9.6638934e-05,15,0.12566446513707066,0.1607377790706073,0.14863597997845282,0.00014182699892938605,15,0.2222222219753086,0.999999995,0.4754629620731931,0.04489022961941918,15
1678,SZ300494,1.1051369,1.1415747,1.1217371,0.0001167309,15,-0.07749478082142991,0.05959117378862756,-0.005001205594402035,0.0018199624672574019,15,0.12499999984374999,0.3999999996,0.26929292896305945,0.00866951293507023,15
1679,SZ301505,1.1044983,1.1433741,1.1218593,9.170339e-05,18,0.09782509645936635,0.16656911407255443,0.13941693705299105,0.0002902681885394183,18,0.0,0.9999999966666667,0.4714065244956582,0.06028034272209551,18
1680,SZ300106,1.0968941,1.1630002,1.1219969,0.0002349035,15,0.21345531188810268,0.282885579820985,0.2495244028154827,0.00040837923923926853,15,0.0,0.3999999996,0.22099897157767898,0.014357675192122188,15
1681,SZ300688,1.1116626,1.1354163,1.1220291,4.1115094e-05,16,0.0454748359565885,0.12974198796351227,0.09650132808864087,0.0003726550072102101,16,0.0999999999,0.4444444439506172,0.29616728734092357,0.006502983952577317,16
1682,SH688702,1.1097356,1.13397,1.1236304,4.0669413e-05,13,0.08748426503692816,0.14806226012574522,0.11575899554053694,0.0002548034681253471,13,0.23809523798185941,0.5999999988,0.4128672604739878,0.010504262630583431,13
1683,SZ301012,1.1174196,1.1287085,1.1236506,1.153347e-05,14,0.04790661041452414,0.10292169885824612,0.06993757962709267,0.00030958793001424536,14,0.3636363633057851,0.6153846149112425,0.4774008784127083,0.004553539706239794,14
1684,SZ300730,1.1110777,1.1391073,1.1236796,6.723737e-05,16,0.03029053423637426,0.13132766200615573,0.09568800575677393,0.0006948993916913273,16,0.37499999953124996,0.6249999992187499,0.519647794499493,0.004354741778969616,16
1685,SZ300675,1.1181803,1.1323311,1.1237521,2.1834576e-05,19,0.12231302673949448,0.1990131710759251,0.1708274989668129,0.0004746147732196526,19,0.0,0.9999999900000002,0.38289254497834224,0.04019328172354904,19
1686,SZ301112,1.1209337,1.1282192,1.1246364,3.792656e-06,13,0.05299057885701587,0.13913422985578008,0.09232012076059504,0.0005853737590785014,13,0.3846153843195266,0.6470588231487889,0.5296057715743789,0.0063943956358285215,13
1687,SZ300424,1.1128515,1.1389116,1.1249105,5.8754722e-05,12,0.18371765700156825,0.22183565710278644,0.20287429775680443,0.00017138658380244358,12,0.4285714279591837,0.9999999966666667,0.7252809671842316,0.030156943297071918,12
1688,SZ301251,1.1162372,1.139655,1.1251607,4.5148186e-05,15,0.05637470289863415,0.1489771718973459,0.10589411185473366,0.0005348383290551189,15,0.23076923059171597,0.6666666644444444,0.4220922219600785,0.010635631041755713,15
1689,SZ300546,1.1142236,1.1387832,1.1260654,3.560215e-05,18,0.13589291597661435,0.2074183074320635,0.17008816128349277,0.0004360896414704327,18,0.33333333277777777,0.9999999980000001,0.5650082934008116,0.031582273722022595,18
1690,SH688183,1.1182739,1.1386744,1.1263824,2.3374245e-05,19,0.1584796112285459,0.21913726235687406,0.18060572812266587,0.00024800498573699476,19,0.16666666638888888,0.8181818174380164,0.6116590889814466,0.02875344863925951,19
1691,SZ301369,1.1160716,1.1372757,1.1266468,5.2105446e-05,10,0.09378902664129501,0.1636499796047601,0.11533079454048482,0.00037945738271778426,10,0.49999999916666665,0.8666666660888889,0.6443650786564404,0.014496682622030101,10
1692,SZ300977,1.1216005,1.1369327,1.1280125,1.5314097e-05,17,0.1017879641351736,0.15375906929104236,0.13001887664104664,0.00012086432892584691,17,0.4444444439506172,0.8333333326388889,0.6757047691053154,0.00919146595508177,17
1693,SZ301550,1.112973,1.1463275,1.1293626,5.5533816e-05,20,0.06807729827506727,0.12386529282353004,0.10754386982440516,0.0001758077124933687,20,0.3636363633057851,0.7999999984,0.5369264062268398,0.012483315676556191,20
1694,SH688605,0.9631538,1.2898041,1.1294575,0.0086894585,17,0.16455584011814817,0.42461813906426477,0.2696297163232956,0.005255178890789186,17,0.0,0.0,0.0,0.0,17
1695,SZ300621,1.1211237,1.1368343,1.1295595,2.1945074e-05,12,0.12262757673228131,0.15281450224500867,0.13617742385183187,8.523172064716633e-05,12,0.5294117643944637,0.6666666662962962,0.6007141127985095,0.0020577963615745396,12
1696,SZ300043,1.122092,1.1473001,1.1311476,4.0954346e-05,14,0.14125398013835005,0.1858912566288806,0.16917747675064193,0.00018089404568857493,14,0.24999999968749997,0.7777777769135802,0.536789202223655,0.02568276979940304,14
1697,SZ301288,1.1209047,1.1481551,1.1334691,5.7754594e-05,19,0.26664913886228625,0.3781107981456777,0.30803543848799164,0.0007079360155819816,19,0.46153846118343195,0.6249999998046875,0.5593919480720041,0.0016992059523586703,19
1698,SZ301231,1.1272881,1.1409814,1.1336104,1.3535014e-05,20,0.11054989190588357,0.17004877199713261,0.13817621463743343,0.0002397828975856558,20,0.3999999992,0.9999999975,0.6694985557003748,0.036659033732202376,20
1699,SZ301099,1.1246426,1.1452025,1.1341493,2.2061431e-05,16,-0.07400341365670447,-0.009350519461019053,-0.040342305139363106,0.0003631798904639175,16,0.16666666652777776,0.4999999996875,0.3467278635014016,0.00641743574682571,16
1700,SZ300418,1.1312565,1.145494,1.1368545,1.2909423e-05,16,-0.09880624117752258,-0.003551064056234336,-0.05161000116022235,0.0006308654956445506,16,0.2857142853061225,0.666666666111111,0.497342820319784,0.009938409763667052,16
1701,SZ300865,1.1209129,1.1618329,1.1395768,0.0001366631,17,0.11463325005316959,0.16537290194787746,0.13620266914022144,0.00022029348692275216,17,0.6428571423979591,0.8823529406574394,0.7647979216788449,0.00632019536718905,17
1702,SZ300184,1.1338145,1.1500877,1.1404216,2.5359624e-05,16,0.024317527793164883,0.07948287472226763,0.05624190849526669,0.0002137934813534466,16,0.24999999979166665,0.6249999992187499,0.40157764993968054,0.01087300544772472,16
1703,SZ301110,1.1354103,1.1484021,1.1408486,1.49744155e-05,11,-0.0002516623143260727,0.10960482507915699,0.07724496132232753,0.0010349543221028444,11,0.3529411762629758,0.4999999997222222,0.41439371578501755,0.0028447887001904443,11
1704,SZ300302,1.132472,1.152289,1.1414195,3.786736e-05,15,0.05022320377415156,0.08575405918156392,0.07198671398109671,0.00010553605402212332,15,0.41666666631944443,0.749999999375,0.6069870864922408,0.0074444423484249156,15
1705,SZ300337,1.1341504,1.1525041,1.142686,2.7117145e-05,16,-0.1257014041224426,-0.0713498199403316,-0.10584896915744073,0.00025553271609169375,16,0.21428571413265304,0.7777777769135802,0.4817996235542898,0.030732554715154018,16
1706,SZ301307,1.1351422,1.155888,1.1437058,2.3818437e-05,13,-0.0606136048334437,-0.026982005942461543,-0.04770058073719598,0.0001053103958293947,13,0.37499999953124996,0.7499999990624999,0.527295315814611,0.01099025324343031,13
1707,SH688502,1.1268145,1.1576816,1.1443211,8.2201375e-05,14,0.15022012393744125,0.18636064224140644,0.16950928707138108,0.00010570079394433173,14,0.18181818165289254,0.5384615380473372,0.37650673224856035,0.008076692182091644,14
1708,SZ300949,1.1378392,1.1546035,1.1444209,2.3723323e-05,11,0.1225788160617769,0.18117895293562136,0.14424834990473887,0.00030912467246979586,11,0.49999999937499995,0.8888888879012344,0.6806919752864248,0.009379015408677005,11
1709,SH688648,1.1349511,1.1575154,1.1444371,4.1971092e-05,14,-0.05655621498368472,0.011259018737257973,-0.022278825211809742,0.000291539362832243,14,0.15384615372781063,0.49999999964285713,0.33757113788178966,0.011092928658181834,14
1710,SZ300419,1.1383117,1.157984,1.145913,2.2083423e-05,12,0.005733746383899911,0.09615921745642435,0.06057476240338571,0.0007771914714865906,12,0.16666666638888888,0.5555555549382716,0.34203042269087947,0.01505681694645006,12
1711,SZ301252,1.137321,1.1630793,1.1460634,7.219853e-05,13,0.08793060484572598,0.13556483244366033,0.11312386854618015,0.00024033813528576042,13,0.2857142853061225,0.5714285710204081,0.46433830588034736,0.006982505735322285,13
1712,SZ300030,1.1392324,1.1533928,1.146181,1.7195687e-05,16,0.05811493361564687,0.12572364442849598,0.09781053705459215,0.0003917943930099517,16,0.1999999998,0.4999999996875,0.3667432163350557,0.007095018824649581,16
1713,SZ300657,1.1446824,1.1500348,1.1471168,2.8924546e-06,14,-0.02083150549823672,0.04171038403704059,0.007197508847181842,0.00037436713211426323,14,0.12499999984374999,0.479999999808,0.2822540039964686,0.010019230851066043,14
1714,SZ300925,1.1327585,1.169207,1.148965,6.9533446e-05,15,0.12719521406434103,0.1817333272564204,0.15541989807523227,0.00022501186127917735,15,0.1111111109876543,0.37499999953124996,0.23375180347529517,0.00807130068229167,15
1715,SZ300870,1.1267424,1.1623232,1.1492777,7.813279e-05,15,0.15670116266895157,0.2263613051114282,0.19991755721222457,0.0002656939071628454,15,0.3333333331746032,0.5833333328472222,0.4772374844510434,0.005034516480632173,15
1716,SH688506,1.1450502,1.1599597,1.1496357,1.800824e-05,15,-0.0272381737518654,0.01944831683215209,-0.006896178911076941,0.00016330757436046773,15,0.3181818180371901,0.6999999992999999,0.4391871541492086,0.009878632435994595,15
1717,SZ300584,1.1454864,1.1559721,1.1513448,1.0301466e-05,13,0.1695348030211625,0.2544177280324345,0.20543183963223327,0.0006546627332461182,13,0.14285714275510203,0.4999999996875,0.38569903474077266,0.010831491087221987,13
1718,SZ301361,1.1483551,1.1581237,1.1524798,9.578353e-06,11,0.3538251558600471,0.38853083164563396,0.36848647833566334,0.0001077766061278494,11,0.3333333331481481,0.5624999996484374,0.43278943249743607,0.005903093840179001,11
1719,SZ301128,1.1441267,1.1717342,1.1542896,7.9133024e-05,15,0.08467104842102888,0.19945056102274686,0.14826405531645517,0.0009826846644398653,15,0.3333333322222222,0.5999999993999999,0.46645490081281754,0.006177545097031572,15
1720,SZ301118,1.1501421,1.1631721,1.154432,1.1436796e-05,15,0.055058327011732716,0.14191131975632726,0.09025506282054895,0.0006826541624287998,15,0.1999999998,0.6666666655555555,0.4989301432596333,0.016010599983438685,15
1721,SZ301421,1.1295407,1.1820669,1.1549271,0.00015044182,17,0.13277828786015822,0.17389418220509464,0.14950986371008526,0.00014994754542301575,17,0.0,0.49999999875,0.12941176435588236,0.038455882119816175,17
1722,SZ300826,1.1494441,1.1673089,1.1566771,3.0104813e-05,16,0.13005161796918602,0.17786232200956015,0.15647286869603916,0.00017223734130656366,16,0.4210526313573407,0.8461538455029586,0.5182128370968206,0.013485962279006279,16
1723,SZ300042,1.1526692,1.1741327,1.1575124,2.7386197e-05,16,0.052641663015820205,0.10140885606841106,0.0730071334293365,0.00018068095873570523,16,0.1999999996,0.7499999990624999,0.5920138879983287,0.023692908998843024,16
1724,SZ300622,1.1500614,1.1638242,1.1575338,1.6088476e-05,12,0.1686211852647836,0.210315871879626,0.19150381110861184,0.00017732753442219285,12,0.3513513512563915,0.4999999998333333,0.43496167003801744,0.002132228496859852,12
1725,SZ301121,1.1471896,1.1720281,1.1579742,5.7851972e-05,14,0.019210209112966895,0.0682162214279696,0.043619412575620985,0.00028075750523439677,14,0.33333333277777777,0.6249999992187499,0.4605632456324515,0.009501687006200667,14
1726,SZ300990,1.1491923,1.1722158,1.1581506,4.2353444e-05,13,0.025956894527093065,0.13507744861474277,0.08489939928021126,0.0006878760867959107,13,0.2777777776234568,0.611111110771605,0.43977285638062885,0.010552246437316684,13
1727,SZ301178,1.1486957,1.1711541,1.1583439,4.0662424e-05,12,0.00644295009493119,0.06857478586414556,0.044348111757176796,0.00025185331664380483,12,0.28571428551020406,0.6999999992999999,0.5061361837005754,0.013745346960714062,12
1728,SZ300438,1.1538397,1.163605,1.1590409,1.1642307e-05,6,0.007829631911383469,0.0887163720006803,0.04582266205512638,0.0009045884866701829,6,0.2222222220987654,0.359999999856,0.30222391713850555,0.002706518849476461,6
1729,SZ300663,1.1516218,1.1691918,1.1596127,2.193747e-05,15,-0.05121021205870522,0.060564233566422015,0.005544481304169136,0.0009344904086022026,15,0.1999999996,0.5384615380473372,0.3856162135267033,0.008503102644854191,15
1730,SZ300960,1.1510642,1.1743637,1.1601778,3.992552e-05,13,0.2837258019800599,0.34217108488067344,0.3130180014749886,0.00021823053069873805,13,0.4999999995833333,0.7857142851530612,0.6278275271978995,0.006372894479041002,13
1731,SZ301509,1.1480243,1.1803526,1.1611233,6.6005494e-05,19,-0.030896761808815763,0.044406547020962556,0.00452262496412898,0.0006555234139423738,19,0.12499999984374999,0.49999999964285713,0.3090207387786559,0.007248011430655337,19
1732,SZ300020,1.1227082,1.1988994,1.1626197,0.00030624308,16,0.12174483757975092,0.4966356259930226,0.3308274482761751,0.009058093807967587,16,0.0,0.6666666659259258,0.49159517903807504,0.023674192097458063,16
1733,SZ300684,1.1600964,1.1712976,1.1648643,1.0348505e-05,13,-0.08093406427432688,-0.0033770613177176775,-0.04240408327044954,0.0004509372302279833,13,0.0,0.6666666644444444,0.35164835100636793,0.028136665992794952,13
1734,SH688322,1.1606967,1.1689012,1.164978,6.24596e-06,15,-0.01824441132894651,0.03744957517602302,0.018618072760751097,0.00020221160786388937,15,0.41666666631944443,0.6923076917751478,0.5710979737154006,0.007561495708785869,15
1735,SZ300904,1.1627072,1.1712952,1.1671447,6.6320627e-06,12,0.05144776721074742,0.09200908087557215,0.07376153066701742,0.00017329457025148524,12,0.3636363633057851,0.5789473681163435,0.483034975826802,0.004262513178416707,12
1736,SZ300500,1.1616416,1.1810819,1.1708431,2.6477297e-05,16,0.1026171464109797,0.1790239846377692,0.1381848652122306,0.0003922998195768626,16,0.5555555549382716,0.8124999994921874,0.6841902220962737,0.0077148668128537955,16
1737,SZ300930,1.1604608,1.1816437,1.1711949,3.3232394e-05,11,0.3163403065569898,0.3721961421736971,0.3451784600888403,0.0003273630363493723,11,0.4444444439506172,0.9999999988888888,0.6501442989921299,0.02884943533465053,11
1738,SZ300780,1.1511588,1.1874648,1.1714262,0.00011403616,16,0.04698197594273777,0.13777392367064223,0.09931438950109803,0.000492460732064087,16,0.3999999996,0.7142857132653061,0.5393691966245324,0.0077272556033406515,16
1739,SZ300788,1.1645913,1.1890708,1.1717451,5.5338736e-05,17,0.1492204733682468,0.2192707488483713,0.18902505702630204,0.00040447516926506855,17,0.2727272724793388,0.6923076917751478,0.42855875169834834,0.010334226719875867,17
1740,SH688787,1.1632996,1.1786819,1.172218,2.3693265e-05,12,-0.02744410894276047,0.06700153161462344,0.01709324708280643,0.0007066081454205546,12,0.45454545413223135,0.7999999984,0.5652901899723585,0.009987459363114045,12
1741,SZ300078,1.1663079,1.1869404,1.1734815,2.5372281e-05,14,-0.06674065628206051,0.00884764372843905,-0.026304995861911557,0.00031515039422630014,14,0.0,0.7499999981250001,0.41581632582686673,0.04270107396061526,14
1742,SZ301117,1.1698246,1.1819936,1.1749644,1.5780435e-05,10,0.14141317736070488,0.19717515114798795,0.16998281205827143,0.00028709869772285606,10,0.571428570612245,0.999999995,0.753881672475462,0.016437120896623067,10
1743,SH688225,1.1688794,1.1857601,1.1760198,2.4046996e-05,8,-0.044587504057970365,-0.003362286604146401,-0.020622767055796423,0.0001936282547543612,8,0.2352941175086505,0.4374999997265625,0.333525715236875,0.005148063692231401,8
1744,SH688152,1.1715043,1.1856005,1.1768287,1.6668258e-05,16,-0.04982218409296249,0.0104637655508877,-0.02637666606767547,0.0002609728109829504,16,0.3333333322222222,0.7999999984,0.5685267848855846,0.015700107446912148,16
1745,SZ300284,1.1656555,1.1962123,1.1775156,6.7176e-05,14,0.1645898468501998,0.19476667438164508,0.1804412332446343,8.862652530469802e-05,14,0.30769230745562126,0.5624999996484374,0.3904724710745947,0.00458817082034008,14
1746,SH688359,1.1747214,1.1840175,1.1793277,9.619319e-06,12,-0.07505179273287982,-0.01985895476540558,-0.04633030891096812,0.0003299277647931441,12,0.29999999969999996,0.5833333328472222,0.467139361877251,0.006599922613598353,12
1747,SZ301511,1.1739341,1.1890012,1.1795046,1.3819881e-05,14,0.10110417044162923,0.16731935563929046,0.1412316976774866,0.00042827268718939604,14,0.33333333277777777,0.6666666659259258,0.4643578636677809,0.009366852469540126,14
1748,SZ301228,1.1644051,1.2022301,1.1798533,0.00011787092,13,0.12079022148889183,0.23386192399384398,0.18242616178529858,0.000825482051374562,13,0.3571428568877551,0.749999999375,0.562628610171567,0.01657432641170671,13
1749,SZ300461,1.1673657,1.2028135,1.1809721,0.00010073457,15,0.2553769279091939,0.33352497991533653,0.2910637445314107,0.0005789358090334523,15,0.0,0.6666666655555555,0.3773809517431264,0.023778142131437686,15
1750,SZ301248,1.1755489,1.1917795,1.1834569,2.0066454e-05,19,0.02402361375753388,0.10097311931983072,0.053564625071738745,0.0004371954751323392,19,0.4444444441975308,0.8333333319444445,0.6402371918346325,0.008978861443096453,19
1751,SZ301141,1.1742668,1.1969033,1.1840011,6.5450186e-05,10,0.234884213533371,0.29659405768159586,0.2686774177611499,0.0003421525648605276,10,0.2777777776234568,0.5999999988,0.4499817824937208,0.011197099549724658,10
1752,SH688195,1.1808486,1.1917704,1.1856866,1.4803113e-05,14,-0.04826412579490981,-0.0021705572282457383,-0.025834963260524802,0.00021387280642739412,14,0.12499999984374999,0.5555555549382716,0.36807577303799455,0.013522108347968857,14
1753,SZ300417,1.1776583,1.1951532,1.1859243,1.8839224e-05,14,0.06822355532723794,0.12480831795686537,0.10221228580701226,0.0003153468340108767,14,0.4374999997265625,0.7272727266115702,0.589244700999722,0.0069485068642742565,14
1754,SZ300905,1.1740286,1.198263,1.1860564,4.7338963e-05,12,-0.010753982807641851,0.030204472536995042,0.01492915767382201,0.00010652027456829796,12,0.24999999984375,0.6666666655555555,0.39299564239746004,0.0172314104117267,12
1755,SH688693,1.1844432,1.189267,1.1864443,1.9751203e-06,14,0.06930736568079279,0.1151156231405918,0.09116475290950533,0.0002557028531595942,14,0.29999999969999996,0.6428571423979591,0.5168600871244802,0.010528910177283194,14
1756,SZ300134,1.182492,1.1961672,1.1880163,1.596889e-05,11,-0.08719390765407836,-0.03845754005951948,-0.0626489168547785,0.00017832978819440863,11,0.3571428570153061,0.6666666664444444,0.5568063907968971,0.007939933506712706,11
1757,SZ301169,1.1830044,1.2054706,1.1905894,3.7945636e-05,14,-0.15380608038872887,-0.08350335903596451,-0.12304285993889927,0.0004939384177756069,14,0.0,0.999999995,0.3049319717157151,0.08992539977735686,14
1758,SZ300900,1.1839042,1.2040327,1.192287,3.5890527e-05,13,0.048697107390987975,0.12116101161223583,0.09476482056811432,0.00027663726699864123,13,0.3571428568877551,0.7499999990624999,0.5082886502106679,0.012014962509667404,13
1759,SH688720,1.1858113,1.2005169,1.1937451,1.8445351e-05,16,-0.0033702234413863917,0.05931287287544945,0.037177786114785505,0.0003530180090283471,16,0.37499999953124996,0.9999999980000001,0.7510416653905672,0.0339319699635456,16
1760,SH688573,1.1822754,1.2093614,1.194612,5.012222e-05,15,-0.0816093464791327,-0.002015897051395333,-0.03823481983819727,0.000498424438799623,15,0.45454545433884297,0.6470588231487889,0.5411372896183022,0.004546457862444663,15
1761,SH688343,1.182351,1.2254655,1.1989598,0.00013479042,15,-0.09658107287596575,0.0011164574015362053,-0.06472731832844611,0.0007110043546035821,15,0.49999999979166665,0.6470588231487889,0.5703315293504754,0.001295266538139566,15
1762,SZ300554,1.1866155,1.2137079,1.1991527,5.2389852e-05,13,0.27780548909528235,0.31402954439496755,0.2941888827744498,0.00012926005648449703,13,0.3333333322222222,0.9999999975,0.8152014618108996,0.04403088388486226,13
1763,SZ300890,1.1860117,1.2186793,1.1998433,5.6058972e-05,15,0.007880152045003013,0.09270479907201036,0.043039590473272195,0.000517936934081172,15,0.0,0.7142857132653061,0.4913398688057955,0.0285787321401109,15
1764,SZ301578,1.1861138,1.2186482,1.200202,9.4992974e-05,17,0.03449751909287456,0.11112415660576695,0.08399220579151932,0.0004646385088622426,17,0.0,0.9999999966666667,0.388235292282353,0.18568627250169936,17
1765,SZ301378,1.1910161,1.2069486,1.2008667,1.7736229e-05,16,0.04584433583116476,0.10419793252984652,0.0730962409864132,0.00022605591574880203,16,0.3684210524376731,0.5999999997,0.46772355285988426,0.003482183072953596,16
1766,SZ300311,1.1915039,1.2195312,1.2046096,7.245424e-05,8,0.03841412264958264,0.07621900267776024,0.0507388324669633,0.00017921211609724905,8,0.1999999996,0.49999999975,0.3951923073759479,0.009291587745823643,8
1767,SZ301488,1.1976877,1.2119868,1.2049525,2.2342581e-05,13,0.008387105470752285,0.07647397980487365,0.043213451412790455,0.0005028538830792784,13,0.26666666648888887,0.5555555549382716,0.4103047644374315,0.007733250331930677,13
1768,SZ301022,1.1975023,1.2149065,1.2056345,2.6412827e-05,13,0.08386658114887115,0.15486017473247934,0.11325237661118728,0.00038380919306798,13,0.6249999997395833,0.7826086953119092,0.6877665006165194,0.0022531068077502867,13
1769,SZ300266,1.200022,1.2171308,1.2058718,2.0532383e-05,16,-0.021306286423565444,0.03528667232255871,0.0025440678110487534,0.000248131513426388,16,0.14285714265306124,0.5999999988,0.37283324261907114,0.01723519103358817,16
1770,SZ300192,1.2001638,1.2158136,1.2059213,2.2270084e-05,14,-0.001026623936891615,0.07025338389489189,0.03162267899713001,0.0005102596907653299,14,0.24999999968749997,0.7999999984,0.44620181339569587,0.018980384299000532,14
1771,SH688710,1.1961323,1.2281973,1.206919,9.057167e-05,12,0.08745630625366219,0.18730813115193265,0.1556002434898928,0.0008318134197992176,12,0.0,0.999999995,0.9166666587500001,0.0833333318939394,12
1772,SZ300735,1.2046738,1.2125511,1.2085034,7.069005e-06,13,0.009238143708880433,0.03536627325928076,0.019956364692431523,8.645419891036795e-05,13,0.12499999984374999,0.5333333329777777,0.28596552983055035,0.014105565051973329,13
1773,SZ300486,1.2001085,1.2254658,1.2137283,5.0343755e-05,17,-0.018634512807806546,0.143999249108559,0.07865643540253281,0.0016742135144861814,17,0.0,0.5999999993999999,0.37031985663043115,0.023480646569721916,17
1774,SZ300578,1.2077346,1.2241797,1.2149805,2.3856248e-05,17,-0.021474619780327525,0.14520224090214565,0.09621233197905295,0.002135253516283468,17,0.24999999968749997,0.6153846149112425,0.48094852051021514,0.00991176356518704,17
1775,SH688691,1.2091099,1.2248931,1.2165436,1.970007e-05,13,0.006764237564426593,0.0881370538341522,0.039876159685949035,0.0005904309965451016,13,0.249999999375,0.7499999981250001,0.4536348258599696,0.016257410856307716,13
1776,SZ300159,1.1915739,1.2442079,1.2169667,0.00015438275,14,0.1187025494551011,0.17622897789603517,0.1497833696117909,0.00019336010336793366,14,0.1111111109876543,0.9999999900000002,0.3528344659522874,0.06237743508278145,14
1777,SZ301129,1.2084894,1.2260509,1.2179809,3.4273362e-05,9,0.21543020663137097,0.2720333889714884,0.24408043379905248,0.0003687308104368403,9,0.3999999996,0.7368421048753462,0.5559802603481845,0.01079294723926306,9
1778,SZ300462,1.2118056,1.2266891,1.2188582,1.8020215e-05,19,0.012116963573612933,0.059007883668347735,0.03916509161319545,0.00015691188630517685,19,0.4374999997265625,0.9230769223668639,0.6325182536917012,0.01782065387571349,19
1779,SZ300709,1.2035145,1.2347913,1.2207503,6.363279e-05,16,0.14776446542470087,0.21551073205190688,0.17976687584436782,0.0003466644845103084,16,0.3636363633057851,0.7777777769135802,0.5656685320844523,0.011847163922927468,16
1780,SZ300044,1.2116003,1.2364671,1.2209296,5.4398264e-05,13,0.08166409213685734,0.11986471530994912,0.10274692074515396,0.00011879482612514364,13,0.0,0.9999999900000002,0.43589743371794876,0.05341880239078826,13
1781,SZ300785,1.2161893,1.2327371,1.2217062,1.5708445e-05,15,0.05580972969955042,0.10297223673268474,0.07795651662496787,0.000263194363855344,15,0.279999999888,0.6153846149112425,0.44394504358121734,0.006104289571802709,15
1782,SH688039,1.2173404,1.2300644,1.2235969,1.1212229e-05,15,0.04771054019267127,0.1492819510389137,0.11072668344570374,0.000731205191878209,15,0.33333333277777777,0.8181818174380164,0.5813952706779658,0.020569900654893915,15
1783,SZ300189,1.2023956,1.2520382,1.2238319,0.00019955721,13,0.1269525782234548,0.16069182248876093,0.14401208584352393,0.0001481433645704338,13,0.24999999968749997,0.5999999993999999,0.4097334284417276,0.010155436505645134,13
1784,SZ301226,1.203892,1.2438647,1.2256992,0.00013268564,16,0.18040325743628635,0.31426946554884083,0.2512347768242898,0.0011616836086798597,16,0.3333333329629629,0.6999999992999999,0.5540124799598998,0.009866632179360903,16
1785,SZ300822,1.2127206,1.2383394,1.2283736,5.117209e-05,11,0.17871942059710222,0.21972588341221813,0.1983276316198171,0.00018278181556274348,11,0.45454545433884297,0.7999999994666667,0.6503288749513275,0.012091219514245664,11
1786,SZ300778,1.2202854,1.2481492,1.2307346,9.019399e-05,8,0.19008635736608118,0.24591747165754804,0.21273818908947117,0.00032125235999404126,8,0.249999999375,0.7142857132653061,0.44890872934797416,0.034002076195454284,8
1787,SZ300941,1.2195194,1.2429981,1.2315699,5.5109536e-05,11,0.04531711356409919,0.10125495524295236,0.07957363585831585,0.0002863602849126262,11,0.0,0.49999999916666665,0.16334776308390395,0.02554709215211485,11
1788,SZ300548,1.2257038,1.238455,1.232858,1.7384746e-05,17,-0.05337602940888363,-0.002143894434485396,-0.03476963588361114,0.00019525001311103258,17,0.1999999998,0.7142857132653061,0.36307189495362246,0.02036148248343622,17
1789,SZ300989,1.2307248,1.2470837,1.2372448,3.3461776e-05,10,0.11312312911363681,0.14084040523219646,0.12702373153656701,0.0001085144519634608,10,0.0,0.5999999988,0.3668235289071803,0.057710796777258384,10
1790,SZ301306,1.2266693,1.2601588,1.2391093,0.00010163299,11,0.33075567320408994,0.35921948467127307,0.34861027560889907,9.17057317291239e-05,11,0.0,0.9999999983333333,0.701515148244697,0.13724747310021884,11
1791,SZ300716,1.2272204,1.246464,1.2399805,1.9345662e-05,14,-0.015210755689640964,0.09863414807163585,0.05946119161020584,0.0010346906680177108,14,0.5999999993999999,0.9999999975,0.7758219939597959,0.020850254206393613,14
1792,SZ300637,1.2293928,1.2651691,1.2408096,7.805248e-05,17,0.275739032676504,0.3925132732785029,0.342682609341001,0.0006322126322949695,17,0.0,0.6666666644444444,0.38235294000490194,0.0683496727626852,17
1793,SZ301567,1.2306099,1.2548734,1.2421991,3.7445636e-05,17,0.10148557922893978,0.178733731619585,0.1352892988436041,0.000438627084897619,17,0.0,0.6666666644444444,0.15392156813415034,0.04894199312422794,17
1794,SZ300503,1.2240678,1.2656097,1.2426764,0.00013614971,11,0.09449375314344091,0.14332532401048353,0.11579338384400102,0.0002331714976312335,11,0.16666666638888888,0.7499999981250001,0.4047619041071686,0.03347505654213771,11
1795,SZ300875,1.2225528,1.2746512,1.2443079,0.00017318827,19,0.08156528792349235,0.18285146089301277,0.15176548077169985,0.0007561576413147087,19,0.0,0.3999999992,0.2620148852388237,0.00956582204753128,19
1796,SZ300133,1.23757,1.2549224,1.2445549,3.5160076e-05,12,0.018818285715040545,0.07550003862042404,0.053646599739990565,0.00037023753660936007,12,0.0,0.6666666644444444,0.2559523803631661,0.05069830936014514,12
1797,SZ301596,1.2097124,1.2875643,1.2446803,0.0003948684,14,0.12061755092989258,0.1876172462749397,0.15832643317812203,0.0004029284073497303,14,0.0,0.9999999900000002,0.3214285693154762,0.14300976563008752,14
1798,SZ300386,1.2252256,1.2666088,1.2457116,0.00014900736,16,0.1989030080529423,0.22749705092003927,0.21741270685855182,6.863702075621154e-05,16,0.2727272724793388,0.5999999996,0.4618990554400672,0.009333259905513156,16
1799,SZ301202,1.2424376,1.2544639,1.2464942,1.136288e-05,14,-0.09408695035310412,-0.05444919892572498,-0.08142440258175214,0.00012597470852964055,14,0.3529411762629758,0.6874999995703125,0.5359016498304731,0.006303059726813056,14
